coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"79.82347369,10.73444188",Sun Jul 19 15:19:52 +0000 2020,lockdown fit fitnessmotivation bgm trichy sumanmpm,,https://www.instagram.com/p/CC1BU1JpW0W/?igshid=6ivdx0sz21n1,1,1284870579355615232,,,,en,"Nagapattinam, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Stay fit 100% before #lockdown
.
.
.
 #fit #fitnessmotivation #bgm #trichy #sumanmpm @ Tamilnadu,India https://t.co/tPVWxXApqX",https://twitter.com/Suman_mpm/status/1284870579355615232,Tue Jul 07 16:47:04 +0000 2020,Suman_mpm,false,"👋🏻just a common man👉🏻
like Study📚,work🔖,Gym💪🏻, Reading 📰etc..",12,0,14,0,"தமிழ்நாடு,India",Suman Mpm,Suman_mpm,18,,,false
"-0.8981,52.2428",Sun Jul 19 15:07:37 +0000 2020,podsurgery podsfixfeet training,,https://www.instagram.com/p/CC0_8tnhcHD/?igshid=52myzz1g2ill,0,1284867494969331714,,,,en,"Northampton, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Updating my surgery protocols in lockdown. Which also serve as competency documents for my trainees #podsurgery #podsfixfeet #training @ Northampton, Northamptonshire https://t.co/PCDgKCxPAs",https://twitter.com/podsurgery/status/1284867494969331714,Sun Sep 27 19:29:37 +0000 2009,podsurgery,false,Consultant Podiatric Surgeon in Northampton,412,741,726,1,Northampton,Ian Reilly,podsurgery,769,,http://www.podsurgeon.co.uk,false
"-79.7164011,43.7742911",Sun Jul 19 15:37:32 +0000 2020,Business,,http://dlvr.it/RbxG0m,0,1284875026605326337,,,,en,"Brampton, Ontario",false,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","United States stocks end mixed amid earnings due to coronavirus concerns: New York, July 18 (IANS) US stocks closed mixed in volatile trading on Friday as investors digested earnings reports and weighed coronavirus impact. The Dow Jones… https://t.co/VNojXADj9G #Business",https://twitter.com/Weeklyvoice/status/1284875026605326337,Tue Mar 30 17:43:21 +0000 2010,Weeklyvoice,false,The South Asian Community's Trusted Source of News Since 1997,145,381,275,10,Toronto,Weekly Voice,Weeklyvoice,21473,,http://www.Weeklyvoice.com,false
"-71.40949,41.824",Sun Jul 19 15:10:44 +0000 2020,brunchtime socialdistancing SundayMorning,,https://www.instagram.com/p/CC1ATl3p9eV/?igshid=ierzukfeksbm,0,1284868281787015168,,,,en,"Providence, RI",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",One step closer to normal #brunchtime #socialdistancing #SundayMorning @ Circe Restaurant &amp; Bar https://t.co/tjZKsnsQRn,https://twitter.com/TSONeil/status/1284868281787015168,Thu Jun 20 16:31:06 +0000 2013,TSONeil,false,,671,29,59,4,,Tricia O'Neil,TSONeil,894,,,false
"72.82174471,18.94569866",Sun Jul 19 15:12:10 +0000 2020,throwback memories sea nightout friends,,https://www.instagram.com/p/CC1AeIaH__F/?igshid=1qb6kp1od61sa,0,1284868639905259521,,,,en,"Mumbai, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#throwback 
Just Before .. Corona 
#memories💕 #sea #nightout #friends @ Marine Drive Mumbai https://t.co/VyJ1ur0C9z",https://twitter.com/Ajeetkannaujiya/status/1284868639905259521,Fri Jan 31 08:40:35 +0000 2014,Ajeetkannaujiya,false,Light..Dream....Angel....Respect....in my city,81,31,100,0,India,Ajeet kannaujiya,Ajeetkannaujiya,135,,,false
"110.41800339,-7.02808758",Sun Jul 19 14:18:48 +0000 2020,noormanshotel noormansgiveaway,,https://www.instagram.com/p/CC06XUgHiUB/?igshid=cwr6pcyuxkat,0,1284855209781538817,NoormansSmg,,1083182565471576000,en,"Gajahmungkur, Indonesia",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","@NoormansSmg NewNormal, NewStyle, don't forget with masker n hand sanitizer. #noormanshotel #noormansgiveaway 
Let's join 
annalilyanawati dian_anggrainiee diahlestari87 ernawati4125 evanavahaq @ Noormans Hotel Semarang https://t.co/GYnKwNrYKD",https://twitter.com/aasetiatwit/status/1284855209781538817,Fri Aug 06 04:43:29 +0000 2010,aasetiatwit,false,I am simple man calm,50,45,157,1,"GreenCoconutHill,Semarang-Indo",AA Setianto,aasetiatwit,3089,,http://bit.ly/profitindonet,false
"-77.0253983,38.9394836",Sun Jul 19 14:45:06 +0000 2020,Mask Masks PPE PPENOW MaskUp MaskOn WearAMask WearMasks,,https://www.kare11.com/article/news/health/coronavirus/3m-files-lawsuits-over-alleged-counterfeit-masks/89-03e4d5eb-0509-4d7b-938d-c0e3b661d4f5,0,1284861831111151620,,,,en,"Washington, DC",false,0,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","3M files lawsuits over alleged unlawful mask sales… price gouging &amp; counterfeit.

 https://t.co/9aQwKyZ5ST #Mask #Masks #PPE #PPENOW #MaskUp #MaskOn #WearAMask #WearMasks",https://twitter.com/Joseph_Santoro/status/1284861831111151620,Sat Jan 17 21:10:13 +0000 2009,Joseph_Santoro,false,"Neuro PhD, #Innovator, #Technologist, #Startup Angel, Fmr White House/OFA Honcho | #Politics #Data #Adventure | StartingBloc & Fulbright | @DMVstartup @Forbes",127051,19091,21004,2497,"Washington, DC 20009",Dr. Joseph Santoro,Joseph_Santoro,138783,,http://linkedin.com/in/josephsantoro,false
"-112.10929871,36.05970357",Sun Jul 19 15:31:54 +0000 2020,,,https://www.instagram.com/p/CC1CunThavl/?igshid=1osz31gsttey5,0,1284873608280645634,,,,en,"Arizona, USA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",The Grand Canyon! Almost as if I were looking at a live painting! So remarkable 🤩...  I had other travel plans for 2020 that COVID interfered with BUT Im still accomplishing travel goals that weren’t even on this… https://t.co/vdyI5rVQJt,https://twitter.com/BowtieBryant/status/1284873608280645634,Tue Aug 07 05:11:14 +0000 2012,BowtieBryant,false,His glory is greater than our struggles. Cast your worry on Him and He will carry you in His arms,536,238,167,4,,Bryant Betancourt,BowtieBryant,2436,,,false
"85.29965942,27.64580287",Sun Jul 19 15:54:46 +0000 2020,covid19 staysafe,,https://www.instagram.com/p/CC1FWW2l0tZ/?igshid=o63kj3vajcwt,0,1284879363507249153,,,,en,Nepal,false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Stay Safe 
Do always wear mask 
#covid19 #staysafe @ Bhaisepati https://t.co/M1R6TmfWyy",https://twitter.com/somphay/status/1284879363507249153,Fri Feb 05 15:45:30 +0000 2010,somphay,false,I am the boss always Ahead,80,36,70,0,NEPAL,Superman,somphay,465,,,false
"90.25788922,23.84914144",Sun Jul 19 14:58:07 +0000 2020,covid19 coronavirus protection autohash SavarUnion Bangladesh DhakaDivision healthcare medicine people health wear hospital portrait mask surgeon doctor sterile surgery,,https://www.instagram.com/p/CC0-3CZjh7h/?igshid=jjtqal2m387r,0,1284865104287281152,,,,en,"Dhaka, Bangladesh",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Corona protection😁😜🤪

#covid19 #coronavirus #protection
#autohash #SavarUnion #Bangladesh #DhakaDivision #healthcare #medicine #people #health #wear #hospital #portrait #mask #surgeon #doctor #sterile #surgery… https://t.co/QYW66KEwb8",https://twitter.com/meraz_sharif/status/1284865104287281152,Fri May 20 03:37:48 +0000 2016,meraz_sharif,false,"🇧🇩🇧🇩🇧🇩
Student🤓
School: Public kg school🙇
High school: Jnanagkur Model Pilot High school🤼
College: Parbatipur Adarsha Degree College🏂🤵
I 💗 sports🤽",3857,76,129,0,"Dhaka, Bangladesh",Meraz Sharif Loret,meraz_sharif,250,,https://www.facebook.com/meraz.sharif.501,false
"-118.2445,34.0564",Sun Jul 19 14:32:18 +0000 2020,,,https://www.instagram.com/p/CC076BCpzhc/?igshid=vm8o8zlmeycl,0,1284858607935336448,,,,en,"Los Angeles, CA",true,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nothing like coming home from work, getting in bed and having these two lil babies ralphie and sammie lay with me. Love my two 🐩🐩. N of course their two older brothers too. Although they feel more independent and lay… https://t.co/sMnRhTNorO",https://twitter.com/stanachio/status/1284858607935336448,Tue May 10 01:02:18 +0000 2011,stanachio,false,"sfx makeup artist, fantasy, body/face painting, cosplay enthusiast, prop builder, mold maker (silicone prosthetics)",99,42,184,0,"LOS ANGELES, CA",@Stanachio,stanachio,614,,http://www.makeupeffectsbystanachio.com,false
"-0.1099,51.3727",Sun Jul 19 14:47:36 +0000 2020,Piccaddo croydonmela croydon croydonlife coronavirus capturelife mela london lockdown2020 livemusic lovelife peaceandlove,,https://www.instagram.com/p/CC09qQ_BDT2/?igshid=1rwyeatonq4s6,0,1284862461032706049,,,,en,"Croydon, London",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#Piccaddo
Croydon Mela 2019- today should have been #croydonmela 2020 sadly the epidemic prevented this #croydon #croydonlife #coronavirus #capturelife #mela #london #lockdown2020 #livemusic #lovelife #peaceandlove… https://t.co/RKAg8TYXnQ",https://twitter.com/Dxhawk/status/1284862461032706049,Thu Jul 29 08:50:17 +0000 2010,Dxhawk,false,"Website
https://t.co/V8JC6cRQ5t
and
https://t.co/lcRs0UgktI

Facebook
https://t.co/deGu8bHn3a…
https://t.co/OtljfHFvHU…",6198,639,1899,23,South London,Martin S Piccaddo Photography,Dxhawk,21839,,https://www.facebook.com/piccaddophotography2015/,false
"-102.365,31.8633",Sun Jul 19 15:22:35 +0000 2020,Herbalife WFH HerbalifeNutrition,,https://www.instagram.com/p/CC1AjDXpPhr/?igshid=1cdtgcayc2q03,0,1284871264356708356,Vil40034676Raul,,1060765554,en,"Odessa, TX",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","@Vil40034676Raul 
-
-
✅WORK FROM HOME 🏡 
-
-
-
Who else is ready for an amazing week ahead?! 💪💚 #Herbalife #WFH HerbalifeUSA #HerbalifeNutrition 
.
.
.

Hello, you want to know more information about the successful… https://t.co/3enihptJr1",https://twitter.com/Vil40034676Raul/status/1284871264356708356,Fri Jan 04 15:53:23 +0000 2013,Vil40034676Raul,false,Cofundador de SALUD Y RIQUEZA INC. Un lugar donde encontrara #salud #bienestar y #controldepeso contact@salud-yriqueza.com,3262,10203,6169,162,Estados Unidos,Raul V/SaludyRiquezaInc.,Vil40034676Raul,9144,,http://www.salud-yriqueza.com,false
"0.79588652,50.93275304",Sun Jul 19 15:38:29 +0000 2020,,,https://www.instagram.com/p/CC0Z91Ql1bi/?igshid=18ai8ip89qcdg,6,1284875262816063488,,,,en,"Camber, England",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Nice to escape lockdown life for a few days @ Camber Sands https://t.co/IpNL5ldqZr,https://twitter.com/AndrewHaydSmith/status/1284875262816063488,Sun Jun 27 18:48:03 +0000 2010,AndrewHaydSmith,false,Geordie. Actor. Voiceover guy oliver@intertalentgroup.com james@onetakevoices.com,3151,33352,1002,203,,Andrew Hayden-Smith,AndrewHaydSmith,16413,,https://intertalentgroup.com/profiles/andrew-hayden-smith,true
"106.82233453,-6.32675874",Sun Jul 19 14:47:43 +0000 2020,whiteparty redqueen mcgimbalcore,,https://www.instagram.com/p/CC09rDMnwRM/?igshid=s7tlil1zwgl0,0,1284862488991932416,,,,en,"Jagakarsa, Indonesia",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","This photo was taken before covid, the reason no having mustach in ma lip, is ... ? Hehehe 
#whiteparty #redqueen #mcgimbalcore @ Kareung Batee Sigli https://t.co/4Len4wMrcV",https://twitter.com/GIMBALCORE/status/1284862488991932416,Mon Sep 02 14:23:44 +0000 2013,GIMBALCORE,false,"MC #mcgimbalcore
IG @gimbalcore",39,787,557,1,"DKI Jakarta, Indonesia",gimbalcore,GIMBALCORE,6978,,https://www.facebook.com/iwan.maftuhy,false
"-123.3645,48.4287",Sun Jul 19 15:11:52 +0000 2020,flowers garden butchartgardens flashback summer photography beautiful yyj photo quarantine,,https://www.instagram.com/p/CC1Ab9sjdcE/?igshid=15cepsv9rdfdw,0,1284868565754163200,,,,en,"Victoria, British Columbia",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",In a different time. The beautiful @butchartgardens I miss tourist watching. #flowers #garden #butchartgardens #flashback #summer #photography #beautiful #yyj #photo #quarantine I think this will be one of the first… https://t.co/xx5KRRfxaY,https://twitter.com/candrie/status/1284868565754163200,Tue Feb 13 08:46:37 +0000 2007,candrie,false,"Photographer, Writer, Blogger, Tech Enthusiast.

http://t.co/WcrwOP3QRp",2447,533,123,37,"Victoria BC, Canada",Cindy Andrie,candrie,20378,,http://about.me/candrie,false
"-1.85686111,52.570299",Sun Jul 19 15:26:34 +0000 2020,bikeride bike mtb mountainbike suttonpark park freeyourmind essential daily everyday mentalhealth wellbeing mind body soul mindbodysoul lockdown,,https://www.instagram.com/p/CC1CHmKBrYv/?igshid=1ncv63vereoo3,0,1284872266304684038,,,,en,"Birmingham, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Free wheeling around Sutton Park today.
.
.
.
#bikeride #bike #mtb #mountainbike #suttonpark #park #freeyourmind #essential #daily #everyday #mentalhealth #wellbeing #mind #body #soul #mindbodysoul #lockdown… https://t.co/BLk4Dc9EjL",https://twitter.com/brina_uk/status/1284872266304684038,Fri Feb 05 22:52:45 +0000 2010,brina_uk,false,Creator & Influencer | Method in my madness ... Sometimes,5790,1929,368,26,,Brina,brina_uk,21235,,http://www.xtrahumongous.com,false
"0.461714,51.569179",Sun Jul 19 14:50:26 +0000 2020,,https://twitter.com/mashupweb/status/1284863173401743360/photo/1,https://www.swarmapp.com/c/63J8NlLRts3,1,1284863173401743360,,,,en,"Basildon, East",false,0,,,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","First time since official lockdown (@ hmv - @hmvbasildon in Basildon, Essex) https://t.co/qtL4RlhvCB https://t.co/ZyRtgVmvLg",https://twitter.com/mashupweb/status/1284863173401743360,Mon Oct 04 11:04:53 +0000 2010,mashupweb,false,"@thebma BMA Umbraco Dev @mashtheweb, Gamer @kernelrage, Comic Book Geek @geekgenre Hack Guy. Food critic! #devinsider Not necessary in any particular order.",11888,1640,4984,276,London,Hon Lee,mashupweb,18500,,http://mashupweb.wordpress.com/,false
"-79.5374161,43.61902751",Sun Jul 19 15:37:01 +0000 2020,,,https://www.instagram.com/p/CC1DUHRl9hn/?igshid=aohpun9qg5wp,0,1284874896724627458,,,,en,"Toronto, Ontario",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","God of miracles come...

If your church is not yet open due to the pandemic please visit @queenswaychurch they have been open for 6 weeks and have taken all the right protocol. 

Come to worship in the house of the… https://t.co/WqwWlLIkwh",https://twitter.com/natasha_be/status/1284874896724627458,Tue Apr 19 01:49:12 +0000 2011,natasha_be,false,I am Blessed and highly favored. Pres and CEO @itfactorbiz  Co-Founder of the Michael 'Pinball' Clemons Foundation http://t.co/LkZ0a8FEQS,757,1169,1547,16,"Toronto,Canada",Natasha Borota,natasha_be,3055,,http://www.itfactor.biz,false
"-80.96505736,35.24360043",Sun Jul 19 15:20:10 +0000 2020,nature soul sunset covid19,,https://www.instagram.com/p/CC1BYnuDgPf/?igshid=kxwea385h55x,0,1284870652906934274,,,,en,"Charlotte, NC",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Take time to do what makes your soul happy

#nature #soul #sunset #covid19 @ Amazon https://t.co/fjbJkLMOiC",https://twitter.com/bat__of__gotham/status/1284870652906934274,Mon Jan 18 06:41:09 +0000 2010,bat__of__gotham,false,Humanitarian | Nationalist | Comic Book nerd | DC,30,79,96,0,"bolangir, odisha, india",Abhishek©,bat__of__gotham,1290,,,false
"-84.3810026,33.81518555",Sun Jul 19 16:34:06 +0000 2020,,,https://twitter.com/KeishaBottoms/status/1284836124821729281,0,1284889259866906624,,,,en,"Atlanta, GA",false,0,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",This is totally normal behavior by a government official. https://t.co/W2R7aGX31V,https://twitter.com/mattearley44/status/1284889259866906624,Fri May 01 05:13:47 +0000 2009,mattearley44,false,Miami University. Detroit. University of Notre Dame. Atlanta.                       (views are my own),3524,386,500,3,"Atlanta, GA",Matthew Earley,mattearley44,14832,,,false
"1.3791,51.38692",Sun Jul 19 15:57:52 +0000 2020,driftwoodstory massobservation diaryofamoocher lifestyle,,https://www.instagram.com/p/CC1FsxFF9XQ/?igshid=1mlzb0dxjsarg,0,1284880140925886466,,,,en,"Margate, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Me during lockdown........
#driftwoodstory #massobservation #diaryofamoocher #lifestyle @ Margate, Kent https://t.co/des1AJmlqX",https://twitter.com/driftwoodstory/status/1284880140925886466,Mon Nov 21 15:13:52 +0000 2011,driftwoodstory,false,Diary Of A Moocher,1650,304,141,11,"Margate, Kent",DRIFTWOODSTORY..,driftwoodstory,8289,,,false
"74.48476565,16.25691561",Sun Jul 19 16:35:27 +0000 2020,,,https://www.instagram.com/p/CC1J-uaFHxe/?igshid=14rw3pkaswewq,0,1284889601635688449,,,,en,"Sankeshwar, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Be Safe Avoid Corona
Today 63K + cases in Karnataka @ Sankeshwar https://t.co/wz6DgnrBCy",https://twitter.com/mahantu112/status/1284889601635688449,Wed Dec 28 08:32:53 +0000 2011,mahantu112,false,Mangalmurti Consultants,15,17,386,0,Sankeshwar,Mahanthesh B Mathapati,mahantu112,76,,,false
"-122.3958528,37.7929728",Sun Jul 19 16:04:32 +0000 2020,,,http://dlvr.it/RbxKCs,0,1284881821251981316,,,,en,"San Francisco, CA",false,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Thoughts? San Francisco:: San Mateo County Business Owners Fear New Shutdown as Coronavirus Cases Rise https://t.co/aVyjT0YQhr @HainesForSF 2020,https://twitter.com/HainesForSF/status/1284881821251981316,Fri Apr 14 22:11:00 +0000 2017,HainesForSF,false,"I am Sovereign, Love | Service is an honor. Know That I Have Your Back #FearNothing",7498,4093,4911,31,"San Francisco, CA",Shaun Haines 力是亮,HainesForSF,162946,,http://HFORSF.NET,false
"-159.35324085,21.96166156",Sun Jul 19 16:38:05 +0000 2020,,,https://www.instagram.com/p/CC1KTW8nVNq/?igshid=m4u9m6ymhj11,1,1284890264675459072,,,,en,"Lihue, HI",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I’ve been making a lot of these hemp shorts during this covid lockdown. They are Great for lounging, great for hiking, great for wearing. Made with a hemp blend that is super soft and incredibly durable. Get yours… https://t.co/N2U3lxwEiG",https://twitter.com/aelldesign/status/1284890264675459072,Fri Jul 10 06:55:04 +0000 2009,aelldesign,false,"Butique specializing in wedding dresses, eco clothing and locally made products.",69,197,185,15,"kauai, hi & portland, or",a.ell design,aelldesign,1929,,http://www.aelldesign.com,false
"-98.4946459,29.3857462",Sun Jul 19 16:04:52 +0000 2020,,,,10,1284881903473045504,,,,en,"San Antonio, TX",,1,,,"<a href=""https://basketball.exposureevents.com"" rel=""nofollow"">Exposure Basketball Events</a>",16U - Championship (G1) - ATX Lockdown 2022 def. Louisiana Xtreme 79-56 - Zach Engels goes off for 27pts. Connected on 5 treys in the win @exposurebball,https://twitter.com/AlamoCityHoops1/status/1284881903473045504,Tue Jul 15 21:04:28 +0000 2014,AlamoCityHoops1,false,"*NCAA D1 coaches are permitted to subscribe to this service* Media. Followed by 400+ college coaches. HS Hoops, AAU events. Follow on IG: https://t.co/tVWQ3wQY2K",21512,9184,3849,26,"San Antonio, Texas",Alamo City Hoops,AlamoCityHoops1,54102,,http://www.AlamoCityHoops.com,false
"98.34735998,7.92558358",Sun Jul 19 16:19:03 +0000 2020,,,https://www.instagram.com/p/CC1G-bcAPMr/?igshid=1qa05elwcm828,0,1284885475216392193,,,,en,"Amphoe Kathu, Phuket Province",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","An Evening At Karon Beach

I normally do not take my professional camera at cafes but this was right after my shoot. This pandemic is definitely making me miss all the travel and delicious food. These photos were… https://t.co/0v9t5ymEDN",https://twitter.com/mohsinkhawar/status/1284885475216392193,Sat Nov 06 08:49:47 +0000 2010,mohsinkhawar,false,"Architect/Photographer/Wanderer


Ex-Photo Editor Newsweek Pakistan and now an Entrepreneur
#Fashion #Photography #travel",330,618,420,25,Pakistan,Mohsin Khawar,mohsinkhawar,7934,,http://www.mohsinkhawar.com,false
"-73.885318,40.757268",Sun Jul 19 16:17:39 +0000 2020,,,https://www.instagram.com/p/CC1H9wCnoQk/?igshid=2oqwig9cdwyx,0,1284885119568879619,,,,en,"Queens, NY",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Went in for testing about a week ago. As I suspected, I tested negative for COVID but positive for antibodies. No symptoms whatsoever during or after the times I came across others with the virus and during my… https://t.co/1C0zKgprtB",https://twitter.com/em_menoah/status/1284885119568879619,Mon Jul 12 05:49:41 +0000 2010,em_menoah,false,"Former teacher turned Computational Linguist/Data Scientist, closet nerd, and fitness enthusiast all rolled up into one; welcome to my life.",173,149,130,4,New York,Marcos Menoah,em_menoah,2835,,,false
"-4.26065933,55.8660388",Sun Jul 19 16:45:53 +0000 2020,,,https://www.instagram.com/p/CC1LMe0J3Gj/?igshid=1xvjbik3g6nra,0,1284892225604853760,,,,en,"Glasgow, Scotland",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","During lockdown I got an order for a live edge mirror through @etsyuk. I had to explain to the customer due to the situation I couldn’t make it, never mind send out at the time. 

They were extremely understanding… https://t.co/brQDXdrS7E",https://twitter.com/Ir8Bespoke/status/1284892225604853760,Tue Aug 15 14:45:48 +0000 2017,Ir8Bespoke,false,"Carpenter, Designer, Local Business Owner, and Adult Coping with ASD",1636,67,154,1,"North East, England",IR8 Bespoke,Ir8Bespoke,1544,,http://ir8bespoke.com,false
"101.2005461,14.64985621",Sun Jul 19 16:18:50 +0000 2020,myvacation,,https://www.instagram.com/p/CC1IGUuDVQJ/?igshid=kck3ouh86odu,0,1284885419344236547,,,,en,"Muak Lek, Thailand",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ตื่นเต้น...นับถอยหลังรอไม่ไหวแล้ว #myvacation 
Getting psyched to be outdoor next week, even the lockdown has been eased, don’t drop your guard and keep social distancing! 
.
.
FLASHED Squeez your cheek 7c (3 month… https://t.co/SS0axvugny",https://twitter.com/puntarika_mean/status/1284885419344236547,Sun Aug 02 00:33:37 +0000 2015,puntarika_mean,false,Professional Rock Climber from Thailand Sponsor by Chiang Mai Rock Climbing Adventure (CMRCA) @ClimbOnThailand,274,49,44,2,"อ.เมืองเชียงใหม่, จ.เชียงใหม่",Puntarika T.,puntarika_mean,435,,https://www.facebook.com/puntarika.tunyavanich/,false
"-74.00187056,40.7332086",Sun Jul 19 16:48:36 +0000 2020,,https://twitter.com/chismetime/status/1284892908819116032/photo/1,http://dlvr.it/RbxQ8R,0,1284892908819116032,,,,en,"Manhattan, NY",false,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","With Tourists Gone, St. Patrick’s Cathedral Pleads for Help: The Manhattan landmark is struggling to pay its bills while the pandemic keeps visitors and Midtown workers away. https://t.co/ap5f1B6ttr (vía NYtimes) https://t.co/b0TybomqxC",https://twitter.com/chismetime/status/1284892908819116032,Mon Nov 23 06:00:07 +0000 2009,chismetime,false,"Spanish & English gossip news / chismes. I love all chismes! (sources: TMZ, PerezHilton, En el Brasero and mx hola! we added +news/noticias (El Universal) xx",1,276,12,5,Your tongue,Chisme Time,chismetime,208128,,https://www.facebook.com/chismetimeone,false
"89.6365,27.42030322",Sun Jul 19 16:23:08 +0000 2020,COVID,,https://www.instagram.com/p/CC1Il8lA6uh/?igshid=pdkit1l9flmh,0,1284886501772460034,,,,en,Bhutan,false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#COVID-19 APPEAL “ཞུ་བ”

Don’t Breach The Cross-Border Travel Restrictions - Consequences are Serious. @ BMT Happiness House https://t.co/40SqgMnWQW",https://twitter.com/bhutan_majestic/status/1284886501772460034,Sun Aug 19 10:21:54 +0000 2007,bhutan_majestic,false,"Official Account of Bhutan Majestic Travel, Travel Agency and Tour Operator in Bhutan. We take care of your Visa, Hotel and Air Ticket to Himalayan Kingdom.",474,1132,936,31,"Thimphu, Bhutan",BhutanMajesticTravel,bhutan_majestic,4976,,https://www.bhutanmajestictravel.com,false
"-76.69948,39.00883",Sun Jul 19 16:47:35 +0000 2020,,,https://www.instagram.com/p/CC1GUvlDeev/?igshid=13cuq1n8kq68a,0,1284892652857552896,,,,en,"Crofton, MD",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Heyyyy, Party People! 🎉It’s Sunday, July 19th: 
Today’s White-Board Update!🚲

Thank you for wearing your mask &amp; social-distancing while visiting our shop! 😷 ♥️

🚲2 NEW ADULT BIKES!: 
1 Medium Giant Contend AR Road… https://t.co/WcBZLgoj6B",https://twitter.com/Familybikeshop/status/1284892652857552896,Fri Feb 27 01:58:24 +0000 2009,Familybikeshop,false,"Crofton, MD Full-Service Bicycle Shop.We love bikes, love people that ride bikes, and love people that support those who ride bikes!",13,554,45,13,"Crofton, MD",Family Bike Shop,Familybikeshop,1133,,http://www.familybikeshop.com,false
"-71.0408624,42.3517272",Sun Jul 19 16:15:05 +0000 2020,Boston Triage,,https://bit.ly/2ZIXOD3,0,1284884473566261248,,,,en,"Boston, MA",false,0,,,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","This job might be a great fit for you: COVID-19 Screener - https://t.co/9Rr5R6j7G9 #Boston, MA #Triage",https://twitter.com/MedcorJobs/status/1284884473566261248,Wed Feb 04 19:41:09 +0000 2015,MedcorJobs,false,@Medcor is a leader in innovative health services. Want to be a part of our team? Follow us here for info on our open #jobs. Apply today!,1,85,22,68,"McHenry, IL",Medcor Jobs,MedcorJobs,172,,http://medcor.com,false
"-97.421,42.0331",Sun Jul 19 16:45:23 +0000 2020,godisalreadythere Godisgracious changeyourworld Christian258366,,https://www.instagram.com/p/CC1LI5dpjhD/?igshid=1w6o2aj6hdysa,0,1284892101583368192,,,,en,"Norfolk, NE",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","There is nothing new to Christ. Social distancing is present in the Bible in Leviticus and Mark talking about keeping the unclean skin conditions 

#godisalreadythere #Godisgracious #changeyourworld #Christian258366… https://t.co/6g2E6vnsPN",https://twitter.com/hahn_lee/status/1284892101583368192,Sat Jul 02 22:46:36 +0000 2016,hahn_lee,false,Imperfect on my own but made perfect through the sacrifice of God and Creator of the universe Jesus Christ. Forgiven and not earned.,3472,48,146,0,"Norfolk, NE",Lee Hahn,hahn_lee,1820,,,false
