coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"79.4167,28.35",Sun Jul 26 12:49:22 +0000 2020,INREDGLASSES PINAAKPAANI wholesomememes funnywho coronavirus coronawarriors coronapolice statenisland stayhome delhigovernment masks mask wearmask,,https://www.instagram.com/p/CDGxsRxjDnM/?igshid=1n1fzmspo3p2e,0,1287369419077935104,,,,en,"Bareilly, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","WHO vaalo saalo pagal ho gaye ho..

#INREDGLASSES #PINAAKPAANI #wholesomememes #funnywho #coronavirus #coronawarriors #coronapolice #statenisland #stayhome #delhigovernment #masks #mask #wearmask @ Bareilly https://t.co/7XJUwYqQXi",https://twitter.com/Pinaakpaani/status/1287369419077935104,Wed Jan 29 09:53:34 +0000 2014,Pinaakpaani,false,Deadly lover Of Intoxicated Eyes..,526,419,945,0,Bareilly,I_M_Toxic,Pinaakpaani,1840,,http://www.pinaakpaani.com,false
"-0.07524401,51.50565731",Sun Jul 26 13:13:34 +0000 2020,london london_masters londonist londoncitylife,,https://www.instagram.com/p/CDG0diWDLFQ/?igshid=1oxrvgz9smyma,1,1287375510713106432,,,,en,"Poplar, London",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","London is slowly coming back to normal, but it’s still possible to enjoy the calmness in the middle of all the Covid-19 storm. towerbridge is always stunning.
.
.
.
#london #london_masters #londonist #londoncitylife… https://t.co/e9WPnqpkpa",https://twitter.com/LASP/status/1287375510713106432,Wed Apr 15 22:35:31 +0000 2009,LASP,false,"🇵🇹🇪🇺🇬🇧Love life,people,food & wine! Passionate about hospitality,healthcare, photography,travelling,football & technology! #Wanderlust @TheLondonClinic",8307,1615,4828,20,"London, Lisboa",Luis Pedro 📷 🌍,LASP,1800,,http://facebook.com/lasppt,false
"72.83,21.17",Sun Jul 26 11:55:05 +0000 2020,besafe stayhome business online onlinestores workfromhome,,https://www.instagram.com/p/CDGre5wB0B-/?igshid=uq5pjp06os8y,0,1287355758888095746,,,,en,"Surat, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","In Covid-19 #besafe #stayhome bring your #business #online create #onlinestores and #workfromhome @ Surat, Gujarat https://t.co/zBXTBsQ9Fg",https://twitter.com/maxiplesoft/status/1287355758888095746,Tue Apr 29 06:56:55 +0000 2014,maxiplesoft,false,"Maxiple gives Services into, Digital Marketing, CRM, ERP, Accounting Software, Website & Mobile App Development",1,13,16,0,Surat,Maxiple Soft,maxiplesoft,235,,http://www.maxiplesoft.com,false
"-79.3872,43.648",Sun Jul 26 12:00:20 +0000 2020,challenges,,https://www.instagram.com/p/CDGsFSdB9ik/?igshid=11tu9rx0zpe2d,0,1287357079850639360,,,,en,"Toronto, Ontario",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Let's do #challenges to really help, not only post a photo.
Now more than ever in this pandemic time we need to act to be truly supportive, there are women who need urgent help even to feed their children, we must… https://t.co/9gyUonjSUd",https://twitter.com/rebekita_bonita/status/1287357079850639360,Fri Apr 16 21:43:05 +0000 2010,rebekita_bonita,false,• Corporate and Public Communications  • Lawyer •  Radio Host and Producer • Radio Ondas FM #Toronto.,132,854,278,9,Panamá,Rebeca Gonzalez,rebekita_bonita,2045,,,false
"-84.32441547,34.86602524",Sun Jul 26 13:09:09 +0000 2020,quarantine,,https://www.instagram.com/p/CDGz9NIhhwE8uOx15RGKw2hIlPXMq_kN6XtALk0/?igshid=6lgrj3t2q94p,0,1287374398278774790,,,,en,"Georgia, USA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",... #quarantine #2020 @ Blue Ridge Scenic Railway https://t.co/W6G3mwxIME,https://twitter.com/LucasJaramilloD/status/1287374398278774790,Fri Jul 22 18:14:45 +0000 2011,LucasJaramilloD,false,| Intermediario de jugadores de Alinea Sports Managers | Ex @santafe | Instagram: @LucasJaramilloD | hijo del gran LOCO Jaramillo,2549,13603,1762,34,"Miami, FL",Lucas Jaramillo,LucasJaramilloD,5218,,http://www.alineasports.com,false
"-73.8531,40.7493",Sun Jul 26 12:07:07 +0000 2020,,,,0,1287358785678381056,,,,en,"Queens, NY",,0,,,"<a href=""http://towntweet.com/"" rel=""nofollow"">TownTweet</a>",Corona NY Sun Jul 26th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,https://twitter.com/Corona_NY/status/1287358785678381056,Mon Aug 08 01:49:10 +0000 2011,Corona_NY,false,"Follow us for the latest news, weather, events and emergency notices for Corona, NY",0,28,0,1,"Corona, NY","Corona, New York",Corona_NY,4107,,http://countyny.net/queens/corona/,false
"-73.8669,40.85",Sun Jul 26 13:09:21 +0000 2020,artist hiphop spreadlove look style rap gangsta,,https://www.instagram.com/p/CDGzy-MpbA3/?igshid=zjk6q3goop7z,0,1287374447029100546,,,,en,"Bronx, NY",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","No matter how bad 2020 has been, I thank God that you &amp; I didn’t die to COVID 🦠 or under the knee of a racist pig 🐷 
- Stay Active, Stay Dangerous ✊🏿
.
.

#artist  #hiphop  #spreadlove  #look  #style #rap #gangsta… https://t.co/ptbrLZLukc",https://twitter.com/fr33thasinner/status/1287374447029100546,Wed Mar 09 09:53:22 +0000 2016,fr33thasinner,false,HipHopArtist|S.O.G.|Husband|Songwriter|and so much more. #Befr33,1716,1618,315,145,"New York, NY",Fr33 Tha Sinner,fr33thasinner,4030,,http://fr33thasinner.com,false
"-0.16066944,51.56026111",Sun Jul 26 12:29:38 +0000 2020,,,https://www.instagram.com/p/CDGvbzpHd33/?igshid=ifn77dcu3if2,0,1287364452279627777,,,,en,"Camden Town, London",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I had a lovely post-lockdown catch up with  a friend last Tuesday. We met at Parli Hill on Hampstead Heath and headed over to the ponds, an area I haven't been to for awhile. Lovely and lush, and perfect clouds day… https://t.co/MJHP2bXblz",https://twitter.com/leslieworks/status/1287364452279627777,Tue Jun 01 15:00:11 +0000 2010,leslieworks,false,"London based artist, handmade and found, vintage and new. One-off artworks, home decor, artists books, mid-century objects. Shop Hobo Cameo for eclectic finds.",928,592,432,40,London,Leslie,leslieworks,19879,,http://www.etsy.com/uk/shop/HoboCameo,false
"-2.13208927,51.83063917",Sun Jul 26 12:56:56 +0000 2020,cat,,https://www.instagram.com/p/CDGyjzrAbjUcUPskfLz5gCrxd9jEtQWzOJUrm80/?igshid=w0emxipv54l8,0,1287371325527527426,,,,en,"South West, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Final additions to the lockdown animal collection.. Thelma and Louise!!! Chief rat 🐀 catchers!! #cat @ Great Witcombe, Gloucestershire, United Kingdom https://t.co/XwIJPzHqyh",https://twitter.com/FredHicksBeach/status/1287371325527527426,Fri Sep 18 15:47:46 +0000 2009,FredHicksBeach,false,"Fun, drinks, going out, you're a long time dead!  Views are my own, not work related...",51,341,1426,3,Bristol/London/Cheltenham,Fred Hicks Beach,FredHicksBeach,2098,,,false
"77,21",Sun Jul 26 13:11:57 +0000 2020,streetphotographyindia streetphotographyinternational streetphotography streets_storytelling streetbeast,,https://www.instagram.com/p/CDG0R2VAaVx/?igshid=s1xt1zritbc8,0,1287375105149067270,,,,en,"Maharashtra, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Don't lockup your abilities in the lockdown, find the key to your inner abilities....
.
.
.
.
.
.
.
.
.
#streetphotographyindia #streetphotographyinternational #streetphotography #streets_storytelling #streetbeast… https://t.co/hIAg61vlgK",https://twitter.com/ittoppotography/status/1287375105149067270,Fri Jul 03 17:11:11 +0000 2020,ittoppotography,false,Lets get into the world where moments can be captured,15,1,4,0,"Bengaluru, India",ItTop,ittoppotography,31,,https://ittopphotography.tumblr.com/,false
"103.86383,1.30184",Sun Jul 26 13:23:10 +0000 2020,,,https://www.instagram.com/p/CDG1j_9hLoE/?igshid=ha2e8nngda8p,0,1287377927450001408,,,,en,"Central Region, Singapore",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Drum tuning workshops today at @ritztree to two very engaged groups of participants. 

We capped each group at 6 not just to ensure social distancing, but also to ensure a great instructor-participant ratio for… https://t.co/3IOsCepf2b",https://twitter.com/PantheonPercuss/status/1287377927450001408,Thu Sep 06 12:51:02 +0000 2012,PantheonPercuss,false,"Beautiful bespoke custom drums, proudly hand-made by Singaporeans!",111,1712,2928,20,Singapore,Pantheon Percussion,PantheonPercuss,52639,,http://www.facebook.com/pantheon.percussion,false
"28.2833,-15.4167",Sun Jul 26 11:43:40 +0000 2020,,,https://www.instagram.com/p/CDGqLWJFtJJ/?igshid=zb4u7jnbppi5,0,1287352885580304384,,,,en,"Lusaka, Zambia",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Don’t b fooled and take chances Corona is real guys 🙏🙏🙏Gods protection to u frnds and family @ Lusaka, Zambia https://t.co/2zkNoA3KLe",https://twitter.com/MoyoZimiseleni/status/1287352885580304384,Thu Oct 03 08:45:03 +0000 2019,MoyoZimiseleni,false,"Professional footballer,father ,A simple humble human being and a gentleman 😇🥰😍😍",379,1466,2409,0,"Lusaka, Zambia",Nduuuuuna (Zimi) 🇿🇼🇿🇲,MoyoZimiseleni,697,,,false
"75.80573862,23.23390153",Sun Jul 26 12:40:56 +0000 2020,ootd ppe sexiestcostume doctors covidduty covidtesting coronatesting covidicu covidwarriors ppekit trendyoutfits facemask faceshield,,https://www.instagram.com/p/CDGkzVoHiZy/?igshid=148p4yancdxb0,0,1287367298035130376,,,,en,"Ujjain, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Our OOTD..
Most Sexiest Outfit of 2020..!!!😅
Isn’t it❓❓❓
.
.
.
.
.
#ootd #ppe #sexiestcostume #doctors #covidduty #covidtesting #coronatesting #covidicu #covidwarriors #ppekit #trendyoutfits #facemask #faceshield… https://t.co/PmvMhTOEzh",https://twitter.com/drlakshyamittal/status/1287367298035130376,Mon Mar 02 19:12:00 +0000 2020,drlakshyamittal,false,Doctor | MBBS🩺 | Punjabi💪🏻,1203,226,82,0,SriGanganagar(RJ13)~Ujjain(MP),DR LAKSHYA MITTAL,drlakshyamittal,154,,https://www.instagram.com/drlakshyamittal,false
"-0.1094,51.5141",Sun Jul 26 13:07:03 +0000 2020,,,https://www.instagram.com/p/CDGzow1n1Md/?igshid=1ha82ejotjahi,0,1287373868215173120,,,,en,"City of London, London",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ANNOUNCEMENT! Next Sunday at 8PM, join me on instagram live as I play a 30 minute set of originals I've been working on since Lockdown began. Hope to see you there!
.
Peace &amp; Love
.
Matt @ London, United Kingdom https://t.co/SDEOHlMyqL",https://twitter.com/MattWilliams_UK/status/1287373868215173120,Mon Jan 21 16:49:45 +0000 2013,MattWilliams_UK,false,Solo indie artist & producer from London UK.,572,454,1309,14,London,Matt Williams Music,MattWilliams_UK,1292,,http://www.mattwilliamsmusic.co.uk,false
"-1.888516,52.4745108",Sun Jul 26 13:01:06 +0000 2020,,,https://www.instagram.com/p/CDGzCUkJzCX/?igshid=14c711bj7x7hd,4,1287372371373051904,,,,en,"Birmingham, England",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Sunday’s going well! Can’t praise the @JulianRoseGibbs enough for the way they are going forward with opening since lockdown! All COVID safety in place and the bar staff are brilliant! Also great Sunday chilled out… https://t.co/J6jYK6Xju1,https://twitter.com/mozi78/status/1287372371373051904,Wed Jan 13 21:01:38 +0000 2010,mozi78,false,Grimsby/Cleethorpes gent living life in Birmingham... sometimes seen in other places! retrosexual.I also spend a lot of time with @biteyourbrum,7706,682,661,20,birmingham,Ian McEwan,mozi78,18355,,https://music.apple.com/gb/playlist/a-decade-in-100-tracks/pl.u-114rVHVao4L,false
"-0.2928547,51.3982269",Sun Jul 26 12:01:46 +0000 2020,,,https://www.instagram.com/p/CDGsPsuHPS8/?igshid=174l9g54kb8aa,6,1287357439927410688,,,,en,"Kingston upon Thames, London",false,2,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I am so happy to be reopening my holistic practice tomorrow 27th July .. yay! 😆 
I am so proud to be a member of the Association of Reflexologists .. they have been an absolute godsend
during the Covid 19 pandemic… https://t.co/3b9vlXnfyf",https://twitter.com/LittleHolistic/status/1287357439927410688,Wed Feb 19 16:54:22 +0000 2014,LittleHolistic,false,"Holistic Health & Wellbeing Practitioner ~ Zone Facelift Practitioner, Reflexology, Massage & Reiki Therapies. Stress Management Trainer & Resilience Coach.",407,318,472,12,"Surbiton, Surrey",Erica Ferrar,LittleHolistic,485,,http://www.alittleholisticoasis.co.uk,false
"139.77,35.68",Sun Jul 26 12:17:23 +0000 2020,,,https://www.instagram.com/p/CDGuCEppimR/?igshid=1nmuxohmn6kze,0,1287361369487155200,,,,en,"Chuo-ku, Tokyo",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","We got on an airplane! After four months in one location we jumped islands. Don’t get too excited, we did not go far. But, it felt good. Here in Japan our Covid numbers are low, proper precautions are in place and… https://t.co/YaDkZdfVBi",https://twitter.com/WorldTowning/status/1287361369487155200,Mon Oct 15 15:05:55 +0000 2012,WorldTowning,false,"We are a #fulltimetravel family in #RVlife who has kicked status quo to the curb. We dream big and live the world, one hometown at a time. Let us show you how!",4,223,30,114,Global,Jessica Sueiro,WorldTowning,12690,,http://www.worldtowning.com,false
"77.045089,28.620222",Sun Jul 26 12:30:19 +0000 2020,spwftrust pandemic2020 pandemic smile,,https://www.instagram.com/p/CDGvgxBnyJ8/?igshid=1hdx5fqq0bz93,1,1287364624405401600,,,,en,"New Delhi, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#spwftrust 
Giving a smile to their face is Our biggest earning till now. 
There's a famous line that ""Every Cloud has a Silver Lining"" Which on the other side gives us the hope.
.
.
.
#pandemic2020 #pandemic #smile… https://t.co/pOeRgbzCsP",https://twitter.com/shakuntalaNGO/status/1287364624405401600,Mon Jan 13 17:43:10 +0000 2020,shakuntalaNGO,false,Shakuntala Poddar NGO has been initiated with the aim to transform our society. Working in the Areas of |#Educating Slum Kids| #Health | #Women Empowerment !!,62,4,24,0,"Dwarka Sector 14, New Delhi",Shakuntala Poddar Welfare Foundation,shakuntalaNGO,27,,http://www.shakuntalapoddarngo.org,false
"-2.58333,51.45",Sun Jul 26 11:54:02 +0000 2020,,,https://www.instagram.com/p/CDGrNqFDWRE/?igshid=uyr59jfszi8g,0,1287355496601722880,,,,en,"Bristol, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Excited for the week ahead, especially for the first Manlates / Fitness Pilates class since lockdown. Can't wait to see the regulars &amp; anyone else that fancies coming to the class at 6.15pm tomorrow night (is also… https://t.co/x2j7DNq2v4",https://twitter.com/manopausehealth/status/1287355496601722880,Tue Dec 14 00:06:56 +0000 2010,manopausehealth,false,"Awesome Nutrition advice (UK Good Food Award winner 2015, '16 & '17) & Fitness help for lost men from an experienced, middle aged Trainer #fuelgood #manopause",745,1777,2045,142,"Bristol, England",Manopause Health,manopausehealth,10769,,http://www.manopausehealth.co.uk,false
"72.8764,19.0627",Sun Jul 26 12:58:04 +0000 2020,lockdown lockdownparty houseparty latepost 5years,,https://www.instagram.com/p/CDGymVrFBAo/?igshid=4qiz8w5va5af,0,1287371608273891329,,,,en,"Mumbai, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","When you want to party but there's a lockdown forever 😉❤️😍

#lockdown 
#lockdownparty 
#houseparty 
#latepost 
#5years @ Mumbai, Maharashtra https://t.co/d1nhLAp8I6",https://twitter.com/UMMIROCK/status/1287371608273891329,Thu Feb 04 10:34:13 +0000 2010,UMMIROCK,false,,34,207,384,2,Mumbai,umesh,UMMIROCK,1014,,,false
"-1.888516,52.4745108",Sun Jul 26 12:04:38 +0000 2020,,,https://www.instagram.com/p/CDGsknbpopR/?igshid=ezxa2n88xtiw,1,1287358160337088516,,,,en,"Birmingham, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",First shipyard since lockdown! @ Anchor Digbeth https://t.co/Ibq63eSG6g,https://twitter.com/mozi78/status/1287358160337088516,Wed Jan 13 21:01:38 +0000 2010,mozi78,false,Grimsby/Cleethorpes gent living life in Birmingham... sometimes seen in other places! retrosexual.I also spend a lot of time with @biteyourbrum,7706,682,661,20,birmingham,Ian McEwan,mozi78,18355,,https://music.apple.com/gb/playlist/a-decade-in-100-tracks/pl.u-114rVHVao4L,false
"-76.5202085,39.39524213",Sun Jul 26 11:55:06 +0000 2020,cats catsofinstagram catsrule catsruleeverythingaroundme catsrock jinxandlizzie rebeccasueann loopylou,,https://www.instagram.com/p/CDGre5HDEeR/?igshid=19vxft57sqlco,0,1287355761513963522,,,,en,"Carney, MD",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","If they are back to back, is that social distancing? #cats #catsofinstagram  #catsrule #catsruleeverythingaroundme #catsrock #jinxandlizzie #rebeccasueann #loopylou @ Healy-Bosley Compound https://t.co/TEebDRRvv4",https://twitter.com/dkh911/status/1287355761513963522,Sun Jun 19 19:04:15 +0000 2011,dkh911,false,,453,100,435,6,,Kathy Healy,dkh911,1834,,,false
"-79.8533999,38.9169399",Sun Jul 26 12:05:46 +0000 2020,,,https://www.instagram.com/p/CDGstFJjhCx/?igshid=1rn6cky001pm4,0,1287358447491715076,,,,en,"Elkins, WV",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","It's going to be a great day! Join us in person, or online! 
👉Doors open at 10:30am
👉Service starts at 11:00am
👉Social Distancing required
👉Seating every other pew - including the balcony @ Elkins Family Worship Center https://t.co/1MId6Y7EB8",https://twitter.com/EFWC_ElkinsWV/status/1287358447491715076,Mon Aug 21 17:54:33 +0000 2017,EFWC_ElkinsWV,false,"We exist to Love God, Love People, & Serve God By Serving People",482,53,99,0,"Elkins, WV",Elkins FWC,EFWC_ElkinsWV,676,,http://www.facebook.com/ecog,false
"-0.17638889,5.58611111",Sun Jul 26 12:32:15 +0000 2020,africa ghana accra cantonments workingfromhome faraway travel instatravel travelgram wfh socialdistancing frequentflyer grounded,,https://www.instagram.com/p/CDGvu-kJJr6/?igshid=9mhls3q6wpeg,0,1287365110768398339,,,,en,"Accra, Ghana",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Reflections on life, during lockdown in Accra

135+126 | XXX 

#africa #ghana #accra #cantonments #workingfromhome #faraway #travel #instatravel #travelgram #wfh #socialdistancing #frequentflyer #grounded… https://t.co/YDp4OH7IDW",https://twitter.com/andytownend/status/1287365110768398339,Tue Oct 20 05:25:05 +0000 2009,andytownend,false,photographer | writer | poet,1634,560,1096,54,           ,andytownend,andytownend,8324,,https://about.me/andytownend,false
"-2.01367572,52.52574448",Sun Jul 26 12:13:00 +0000 2020,,,https://www.instagram.com/p/CDGtiFwlGTJ/?igshid=1xmht1nuk0hz3,1,1287360268125835266,,,,en,"West Bromwich, England",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",We would like to say a HUGE THANK YOU to all of our partners and other organisations who have helped us get COVID ready for safe delivery this summer 🙌 @ West Brom Basketball Club https://t.co/fmpYrYaV9W,https://twitter.com/WestBromBC/status/1287360268125835266,Wed Jun 18 10:15:28 +0000 2014,WestBromBC,false,Basketball club in West Bromwich | Competing in West Midlands @yblofficial @WMBballLeague @WMWBBL| Instagram: WestBromBC | Facebook: westbrombasketballclub,1334,563,554,8,George Salter Academy,West Brom BC,WestBromBC,3817,,http://www.westbrombasketball.co.uk,false
"14.4215,50.0876",Sun Jul 26 13:09:36 +0000 2020,stagdo covid19 pubcrawl thrillparkprague greendevilsbar prague czechrepublic sun beer,,https://www.instagram.com/p/CDG0Abune-d/?igshid=172nu9rnt4ftw,1,1287374511151734784,,,,en,"Prague, Czech Republic",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",A few snippets of my time in Prague for what should of been my #stagdo but #covid19 ruined that. However the #pubcrawl #thrillparkprague and #greendevilsbar were good highlights. #prague #czechrepublic #sun #beer… https://t.co/r6tpWmoGwx,https://twitter.com/stokesyuk/status/1287374511151734784,Sun May 13 21:34:46 +0000 2012,stokesyuk,false,Paranormal Investigator. Member of GAP Paranormal. Owner of Into The Unknown Paranormal events and Rattys Jam,521,417,731,4,,Rich Stokes,stokesyuk,1582,,https://www.facebook.com/groups/1455821581385046/,false
"-1.50619759,53.40825968",Sun Jul 26 12:51:02 +0000 2020,mexicanfood sheffield hillsborpugh foodpics familytime,,https://www.instagram.com/p/CDGx4jAAiaM/?igshid=1bpthjjispffn,0,1287369840685125634,,,,en,"Sheffield, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Delicious mexican meal last night with the fam..great atmostphere whilst still remining covid safe..
#mexicanfood #sheffield #hillsborpugh #foodpics #familytime @ Hillsborough, Sheffield, United Kingdom https://t.co/ypMKVa6QJ3",https://twitter.com/unlimitedfloors/status/1287369840685125634,Sun Jan 06 12:13:12 +0000 2013,unlimitedfloors,false,"Passionate about floors,specialise in all types of commercial flooring, carpet, vinyl ardex pandomo, floor preparation services, resin... sheffield based",1097,1019,982,14,sheffield UK ,UNLIMITED flooring sheffield,unlimitedfloors,1878,,http://unlimitedflooringsheffield.com,false
"100.494,13.7522",Sun Jul 26 12:15:02 +0000 2020,,,https://www.instagram.com/p/CDGtw_MFJG8/?igshid=106q72620aq57,0,1287360780636225536,,,,en,"Phra Borom Maha Ratchawang, Thailand",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Theo is due to make his final leg of the journey to Los Angeles, USA 🇺🇸 on the 28th from Bangkok. With the covid crisis it has been extremely difficult to get routes and flight out of Cambodia for pets. We managed… https://t.co/rWE6T5QqTv",https://twitter.com/djdonabelle/status/1287360780636225536,Sun Jan 16 14:30:04 +0000 2011,djdonabelle,false,,17,354,92,7,Cambodia,DJ Donabelle,djdonabelle,10497,,http://www.djdonabelle.com,false
"-73.8669,40.85",Sun Jul 26 13:06:59 +0000 2020,artist hiphop spreadlove look style rap gangsta gangster spirit,,https://www.instagram.com/p/CDGx3iOpreR/?igshid=t3cvi83dqgia,0,1287373852394295297,,,,en,"Bronx, NY",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","No matter how bad 2020 is be thank God that you and die to COVID 🦠 or at the knee of a racist pig 🐷 
- Stay Active, Stay Dangerous ✊🏿
.
.

#artist  #hiphop  #spreadlove  #look  #style #rap #gangsta #gangster #spirit… https://t.co/AADFQpETCT",https://twitter.com/fr33thasinner/status/1287373852394295297,Wed Mar 09 09:53:22 +0000 2016,fr33thasinner,false,HipHopArtist|S.O.G.|Husband|Songwriter|and so much more. #Befr33,1716,1618,315,145,"New York, NY",Fr33 Tha Sinner,fr33thasinner,4030,,http://fr33thasinner.com,false
"121.0367012,14.6446351",Sun Jul 26 12:19:20 +0000 2020,DreneComeTrueNiJa,,https://www.instagram.com/p/CDGuQVhntXU/?igshid=5evpxdvim77y,0,1287361859729993733,,,,en,"Quezon City, National Capital Region",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#DreneComeTrueNiJa 

Wedding in the midst of COVID-19.

We've always dreamt of having a beach wedding even before our engagement. We've done a couple of oculars in the north area beaches and already chosen our dream… https://t.co/edcLg2EUK8",https://twitter.com/janinesmnt/status/1287361859729993733,Mon Jun 20 16:06:33 +0000 2011,janinesmnt,false,Peculiar World | 27,5098,335,270,1,Manila,Janine Samonte-Sarmiento,janinesmnt,34777,,,false
"82.55,19.2333",Sun Jul 26 12:18:34 +0000 2020,sunset nature photography sky travel ig beach landscape mobilephotography sun sunrise reflectionphotography naturephotography clouds sunsets beautiful planespotting picoftheday,,https://www.instagram.com/p/CDGuKotgpHU/?igshid=6x528tczoksl,0,1287361666657783808,,,,en,"Nabarangapur, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Lockdown blues
.
.
.
#sunset #nature #photography #sky #travel #ig #beach #landscape #mobilephotography #sun  #sunrise #reflectionphotography #naturephotography #clouds #sunsets #beautiful #planespotting #picoftheday… https://t.co/o3ookn1gpg",https://twitter.com/thegullyplayer/status/1287361666657783808,Mon Oct 04 12:12:01 +0000 2010,thegullyplayer,false,"crazyly subtle,subtly crazy!☺",204,80,252,6,Bangalore,snehasis dash,thegullyplayer,1721,,,false
"100.494,13.7522",Sun Jul 26 12:16:50 +0000 2020,,,https://www.instagram.com/p/CDGt-MKldpU/?igshid=1xy4irgfbjibi,0,1287361232467501058,,,,en,"Phra Borom Maha Ratchawang, Thailand",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Theo is due to make his final leg of the journey to Los Angeles, USA 🇺🇸 on the 28th from Bangkok. With the covid crisis it has been extremely difficult to get routes and flight out of Cambodia for pets. We managed… https://t.co/jzq6ml1y1g",https://twitter.com/djdonabelle/status/1287361232467501058,Sun Jan 16 14:30:04 +0000 2011,djdonabelle,false,,17,354,92,7,Cambodia,DJ Donabelle,djdonabelle,10497,,http://www.djdonabelle.com,false
"-80.232536,43.52308648",Sun Jul 26 12:37:25 +0000 2020,Realtorlife LoveGuelph lovewhatido offerwritinginfreshair sociallydistant safe covid19,,https://www.instagram.com/p/CDGwU2XHU8K/?igshid=a98c1c2226er,0,1287366410495295488,,,,en,"Guelph, Ontario",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",It’s nice to have outdoor workstations back!  #Realtorlife #LoveGuelph #lovewhatido #offerwritinginfreshair #sociallydistant #safe #covid19 @ Starbucks Canada https://t.co/FIgEI2Rrbi,https://twitter.com/GandDhomes/status/1287366410495295488,Thu May 01 15:41:11 +0000 2014,GandDhomes,false,"Sales Representative with Royal Lepage Royal City Realty, Brokerage, Lifelong #Guelph Resident, #Realtor #GuelphProud #Guelphmercuryalumni #LoveGuelph",679,390,269,7,"Guelph, Ontario",Michael Bennett,GandDhomes,602,,http://www.loveguelph.ca,false
"-77.0253358,38.939479",Sun Jul 26 13:15:07 +0000 2020,Coronavirus Innovation Unemployment 4Jobs HR,,https://www.theguardian.com/business/2020/jul/26/coronavirus-employers-upper-hand,0,1287375898635837441,,,,en,"Washington, DC",false,0,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","#Coronavirus has given employers the upper hand – they should use it wisely!

They won't. But they REALLY should!

https://t.co/VpBqjqAJbH #Innovation #Unemployment #4Jobs #HR",https://twitter.com/Joseph_Santoro/status/1287375898635837441,Sat Jan 17 21:10:13 +0000 2009,Joseph_Santoro,false,"Neuro PhD, #Innovator, #Technologist, #Startup Angel, Fmr White House/OFA Honcho | #Politics #Data #Adventure | StartingBloc & Fulbright | @DMVstartup @Forbes",127051,19091,21004,2497,"Washington, DC 20009",Dr. Joseph Santoro,Joseph_Santoro,138783,,http://linkedin.com/in/josephsantoro,false
